time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20170111T160051,160.5,8891,244908,160.6,2953,351689
20170111T160051,160.5,8891,244908,160.6,2853,351589
20170111T160051,160.5,8891,244908,160.6,2753,351489
20170111T160051,160.5,8891,244908,160.6,2694,351430
20170111T160053,160.5,8891,244908,160.6,1602,350886
20170111T160053,160.5,8891,244908,160.6,1476,350760
20170111T160053,160.5,8891,244908,160.6,1350,350634
20170111T160053,160.5,8891,244908,160.6,550,349834
20170111T160053,160.5,8891,244908,160.7,9048,349284
20170111T160053,160.5,9505,244908,160.7,9048,349484
20170111T160053,160.5,8805,244605,160.7,9048,350084
20170111T160053,160.5,8005,243805,160.7,9048,350084
20170111T160053,160.5,8005,243805,160.6,600,350684
20170111T160053,160.5,7391,243191,160.6,600,350684
20170111T160053,160.5,7391,243191,160.6,1400,352084
20170111T160054,160.5,8091,243805,160.6,1400,352626
20170111T160054,160.5,8091,243805,160.6,800,352026
20170111T160054,160.5,7391,244566,160.6,800,351990
20170111T160054,160.5,7391,244566,160.6,1400,352590
20170111T160054,160.5,7391,244566,160.6,2000,351790
20170111T160054,160.5,7391,244566,160.6,2600,352390
20170111T160054,160.5,7391,244566,160.6,3300,353090
20170111T160054,160.5,7391,244566,160.6,3900,353690
20170111T160054,160.5,6838,244013,160.6,3900,353690
20170111T160054,160.5,6838,244013,160.6,4500,354935
20170111T160054,160.5,6838,244013,160.6,4807,354935
20170111T160054,160.5,6238,243413,160.6,4807,354935
20170111T160055,160.5,6802,243977,160.6,4807,354617
20170111T160056,160.5,7402,244577,160.6,4807,354617
20170111T160058,160.5,6802,243977,160.6,4807,349617
20170111T160100,160.5,7502,243977,160.6,4807,344617
20170111T160100,160.5,7502,243977,160.6,5597,345407
20170111T160102,160.5,8249,244724,160.6,5597,346254
20170111T160105,160.5,8249,244724,160.6,5600,347104
20170111T160109,160.5,8849,245324,160.6,5600,347104
20170111T160111,160.5,8995,245470,160.6,5600,347304
20170111T160111,160.5,8295,244770,160.6,5600,347304
20170111T160114,160.5,8295,245570,160.6,5000,346704
20170111T160116,160.5,8295,245570,160.6,5548,347252
20170111T160119,160.5,8295,245570,160.6,4948,346952
20170111T160119,160.5,8295,245570,160.6,4348,346352
20170111T160121,160.5,8057,245332,160.6,4348,346252
20170111T160121,160.5,8057,245332,160.6,4375,346279
20170111T160123,160.5,8057,245332,160.6,3827,345731
20170111T160123,160.5,8057,245332,160.6,3127,345031
20170111T160123,160.5,8057,245332,160.6,2327,344231
20170111T160123,160.5,8605,245880,160.6,2327,344231
20170111T160123,160.5,8605,245880,160.6,1727,343631
20170111T160123,160.5,8605,245880,160.6,1420,343042
20170111T160124,160.5,8057,245615,160.6,1420,343042
20170111T160125,160.5,8605,246163,160.6,1420,343042
20170111T160125,160.5,8479,246087,160.6,1420,343042
20170111T160125,160.5,8567,246175,160.6,1420,343042
20170111T160126,160.5,8019,245627,160.6,1420,343042
20170111T160127,160.5,8019,245627,160.6,2220,343842
20170111T160128,160.5,8019,245627,160.6,1620,343242
20170111T160128,160.5,8019,245627,160.6,830,342452
20170111T160128,160.5,8019,245627,160.6,827,342449
20170111T160128,160.5,8019,245627,160.6,800,342422
20170111T160128,160.5,8019,245627,160.7,10199,341622
20170111T160128,160.5,8019,245627,160.7,9554,340977
20170111T160128,160.5,8633,245627,160.7,9554,340377
20170111T160128,160.5,9181,246175,160.7,9554,341777
20170111T160128,160.5,9942,246175,160.7,9554,341777
20170111T160128,160.5,9942,246175,160.7,8734,340769
20170111T160128,160.5,9942,246175,160.7,8914,340949
20170111T160130,160.5,9394,245627,160.7,8914,340949
20170111T160134,160.5,9394,245627,160.6,73,341022
20170111T160134,160.5,8780,245013,160.6,73,341022
20170111T160134,160.5,8019,245013,160.6,73,340222
20170111T160136,160.5,8749,246357,160.6,73,340222
20170111T160137,160.5,8749,246357,160.6,673,340822
20170111T160137,160.5,8749,246357,160.6,1473,341622
20170111T160137,160.5,8749,246357,160.6,1990,341633
20170111T160137,160.5,8749,246357,160.6,2490,342133
20170111T160137,160.5,8749,246357,160.6,1690,341333
20170111T160137,160.5,8749,246357,160.6,1190,340833
20170111T160138,160.5,8749,246357,160.6,2027,341670
20170111T160138,160.5,9549,246357,160.6,2027,341670
20170111T160139,160.5,8749,246357,160.6,2027,341670
20170111T160141,160.5,8749,246357,160.6,2827,342470
20170111T160141,160.5,8749,246357,160.6,3427,343070
20170111T160141,160.5,8749,246357,160.6,4027,343670
20170111T160141,160.5,8749,246357,160.6,4527,344170
20170111T160143,160.5,8749,246357,160.6,5127,344770
20170111T160143,160.5,8749,246357,160.6,5434,345077
20170111T160146,160.5,8749,246357,160.6,4634,344277
20170111T160146,160.5,8749,246357,160.6,4034,343677
20170111T160146,160.5,8749,246357,160.6,4834,344477
20170111T160147,160.5,9549,246357,160.6,4834,344477
20170111T160147,160.5,9549,246357,160.6,4034,343677
20170111T160147,160.5,9549,246357,160.6,3534,343177
20170111T160147,160.5,9549,246357,160.6,2934,342577
20170111T160147,160.5,9549,246357,160.6,2861,341604
20170111T160147,160.5,9549,246357,160.6,2261,341004
20170111T160147,160.5,9549,246357,160.6,1744,340487
20170111T160147,160.5,9549,246357,160.6,907,339650
20170111T160147,160.5,9549,246357,160.6,307,339050
20170111T160147,160.5,9549,246357,160.7,8408,338743
20170111T160147,160.5,10097,246905,160.7,8408,338743
20170111T160147,160.5,10697,247505,160.7,8408,338743
20170111T160147,160.5,10697,247505,160.7,7860,338195
20170111T160147,160.5,10697,247505,160.7,7260,337595
20170111T160147,160.6,650,248155,160.7,7260,337595
20170111T160147,160.6,1250,248755,160.7,7260,337595
20170111T160147,160.6,650,248462,160.7,7260,337795
20170111T160147,160.6,1250,249062,160.7,7260,338395
20170111T160147,160.6,1850,249662,160.7,7260,338395
20170111T160147,160.6,2450,250262,160.7,7260,338395
20170111T160147,160.6,2450,250262,160.7,6646,337781
20170111T160147,160.6,3050,250862,160.7,6646,337781
20170111T160147,160.6,3850,251662,160.7,6646,337781
20170111T160147,160.6,3850,252262,160.7,6339,337474
20170111T160147,160.6,3200,252257,160.7,6339,337474
20170111T160147,160.6,3200,252257,160.7,5539,337288
20170111T160147,160.6,3800,253157,160.7,5539,337595
20170111T160147,160.6,3800,253157,160.7,4939,336995
20170111T160147,160.6,3800,253157,160.7,4339,336395
20170111T160147,160.6,3800,253157,160.7,3689,335745
20170111T160147,160.6,3800,253157,160.7,4289,336945
20170111T160147,160.6,3800,253157,160.7,5089,337745
20170111T160147,160.6,3200,252411,160.7,5089,337745
20170111T160147,160.6,3200,252411,160.7,5689,338345
20170111T160147,160.6,3200,252411,160.7,5509,338165
20170111T160147,160.6,3200,252411,160.7,4909,337565
20170111T160147,160.6,3200,252411,160.7,4309,336965
20170111T160147,160.6,3200,252411,160.7,3909,336565
20170111T160147,160.6,3200,252411,160.7,3309,335965
20170111T160147,160.6,3200,252411,160.7,2886,335542
20170111T160147,160.6,3200,252411,160.7,3486,336142
20170111T160147,160.6,3200,252411,160.7,2886,335542
20170111T160147,160.6,3200,252959,160.7,2761,335417
20170111T160147,160.6,3800,253559,160.7,2761,335417
20170111T160147,160.6,3800,253559,160.7,1961,334617
20170111T160147,160.6,3800,253559,160.7,1361,334017
20170111T160147,160.6,4400,254159,160.7,1361,334017
20170111T160147,160.6,4400,254159,160.7,1961,334617
20170111T160147,160.6,4400,254159,160.7,1311,333067
20170111T160148,160.6,5147,254159,160.7,1311,333967
20170111T160148,160.6,5147,254159,160.7,1200,333967
20170111T160148,160.6,5908,254159,160.7,1200,334274
20170111T160148,160.6,6708,254959,160.7,1200,334274
20170111T160154,160.6,7116,254667,160.7,1200,334274
20170111T160156,160.6,7116,254949,160.7,2000,335074
20170111T160157,160.6,7116,254949,160.7,1200,334274
20170111T160158,160.6,7116,254949,160.7,2000,335074
20170111T160200,160.6,7680,254949,160.7,2000,335548
20170111T160200,160.6,8619,255888,160.7,2000,335548
20170111T160200,160.6,9069,256338,160.7,2000,335548
20170111T160201,160.6,9069,256338,160.7,1200,334748
20170111T160203,160.6,8269,256338,160.7,1200,334748
20170111T160203,160.6,8269,256338,160.7,2000,335548
20170111T160203,160.6,7469,255538,160.7,2000,335548
20170111T160203,160.6,7469,255538,160.7,2600,336148
20170111T160203,160.6,7469,255538,160.7,3200,336748
20170111T160203,160.6,6869,254938,160.7,3200,336748
20170111T160203,160.6,6869,254938,160.7,3800,337348
20170111T160203,160.6,6869,254938,160.7,4450,337998
20170111T160203,160.6,6869,254938,160.7,3800,337348
20170111T160203,160.6,6269,254056,160.7,3800,337348
20170111T160203,160.6,5669,253456,160.7,3800,337348
20170111T160203,160.6,6465,254252,160.7,3800,337348
20170111T160204,160.6,5669,253456,160.7,3800,337348
20170111T160204,160.6,5727,252696,160.7,3800,337348
20170111T160206,160.6,5127,252036,160.7,3800,337348
20170111T160213,160.6,5927,253717,160.7,3800,339029
20170111T160213,160.6,5927,253717,160.7,3200,338429
20170111T160213,160.6,6723,254513,160.7,3200,338429
20170111T160213,160.6,7323,255113,160.7,3200,338429
20170111T160213,160.6,7923,255713,160.7,3200,338429
20170111T160213,160.6,7923,255713,160.7,2600,337829
20170111T160214,160.6,7923,255713,160.7,2000,337229
20170111T160217,160.6,7923,257394,160.7,2600,339510
20170111T160217,160.6,7127,256598,160.7,2600,339510
20170111T160217,160.6,7127,256598,160.7,3200,340110
20170111T160221,160.6,7127,256598,160.7,2600,339510
20170111T160221,160.6,7127,256598,160.7,2000,338910
20170111T160226,160.6,7127,256598,160.7,2600,339510
20170111T160226,160.6,7127,256598,160.7,3200,340110
20170111T160227,160.6,6327,256598,160.7,3200,340110
20170111T160227,160.6,7123,257394,160.7,3200,340110
20170111T160227,160.6,7123,257394,160.7,3800,340710
20170111T160227,160.6,6327,256598,160.7,3800,340710
20170111T160227,160.6,5727,255998,160.7,3800,340710
20170111T160228,160.6,6523,256794,160.7,3800,340710
20170111T160231,160.6,6523,256794,160.7,3900,340810
20170111T160231,160.6,6523,256794,160.7,4450,341360
20170111T160231,160.6,6523,256794,160.7,3900,340810
20170111T160232,160.6,7123,257394,160.7,3900,340810
20170111T160232,160.6,7123,257394,160.7,3300,340210
20170111T160232,160.6,7123,257394,160.7,2700,339610
20170111T160232,160.6,7123,257394,160.7,1900,338810
20170111T160232,160.6,7723,257994,160.7,1900,338810
20170111T160233,160.6,7723,257994,160.7,2700,339610
20170111T160234,160.6,7723,257994,160.7,1900,338810
20170111T160235,160.6,7723,257994,160.7,1300,338210
20170111T160236,160.6,7723,257994,160.7,700,337610
20170111T160236,160.6,7723,257994,160.7,100,337010
20170111T160236,160.6,8276,258547,160.7,100,337010
20170111T160236,160.6,8583,258827,160.7,100,336365
20170111T160237,160.6,9583,259827,160.7,100,336365
20170111T160239,160.6,9583,259827,160.8,8757,336265
20170111T160239,160.7,696,260523,160.8,8757,336265
20170111T160239,160.7,696,260509,160.8,8209,335717
20170111T160239,160.7,696,260509,160.8,7609,335117
20170111T160239,160.6,10183,259813,160.8,7609,335117
20170111T160239,160.6,10797,260427,160.8,7609,335917
20170111T160239,160.6,10797,260427,160.8,6995,335303
20170111T160239,160.6,10797,260427,160.8,6688,334996
20170111T160239,160.6,11442,261072,160.8,6688,334996
20170111T160239,160.6,11442,261072,160.8,7288,335596
20170111T160239,160.6,12042,261672,160.8,7288,335596
20170111T160239,160.7,771,260282,160.8,7288,335596
20170111T160239,160.7,771,260282,160.8,7008,335316
20170111T160239,160.7,771,261682,160.8,6884,335806
20170111T160239,160.7,771,261682,160.8,6325,335247
20170111T160239,160.6,11281,260350,160.8,6325,335247
20170111T160239,160.6,11281,260350,160.8,6925,335847
20170111T160239,160.6,10681,259750,160.8,6925,336129
20170111T160239,160.6,11481,259750,160.8,6925,336129
20170111T160239,160.6,12252,260521,160.8,6925,336976
20170111T160239,160.6,12852,261121,160.8,6925,336976
20170111T160242,160.6,12984,261836,160.8,6925,337523
20170111T160242,160.6,12926,261910,160.8,6925,337523
20170111T160243,160.7,600,262510,160.8,6925,337523
20170111T160243,160.7,1400,262710,160.8,6925,337523
20170111T160243,160.7,2000,261343,160.8,6925,337523
20170111T160243,160.7,2000,262243,160.8,6325,336923
20170111T160243,160.7,2000,262243,160.8,5525,336123
20170111T160243,160.7,2000,262243,160.8,6325,336923
20170111T160244,160.7,2450,262223,160.8,6325,336923
20170111T160248,160.7,1850,261623,160.8,6325,336923
20170111T160248,160.7,1050,260823,160.8,6325,336923
20170111T160248,160.7,1050,260823,160.8,6925,337523
20170111T160248,160.7,450,260223,160.8,6925,337523
20170111T160252,160.7,1197,260913,160.8,6925,337523
20170111T160252,160.7,450,259266,160.8,6925,337523
20170111T160252,160.6,11248,258816,160.8,6925,337523
20170111T160252,160.6,10648,258216,160.8,6925,337523
20170111T160252,160.6,10648,258216,160.8,7525,338123
20170111T160252,160.6,10648,259616,160.7,450,338573
20170111T160252,160.6,10034,259002,160.7,450,338573
20170111T160252,160.6,9481,258449,160.7,450,336559
20170111T160252,160.6,8542,258124,160.7,450,337533
20170111T160252,160.6,8542,258424,160.8,6999,334789
20170111T160252,160.6,9156,258424,160.8,6999,335589
20170111T160252,160.6,9156,258424,160.7,1197,336786
20170111T160252,160.6,8542,257810,160.7,1197,336786
20170111T160252,160.6,8542,258424,160.7,1900,338689
20170111T160252,160.6,8878,258286,160.7,1900,338689
20170111T160252,160.6,8878,258286,160.7,1058,338032
20170111T160252,160.6,9436,258844,160.7,1058,338032
20170111T160253,160.6,9436,258844,160.7,703,336844
20170111T160253,160.6,10036,259444,160.7,703,336244
20170111T160253,160.6,13838,263246,160.7,703,336244
20170111T160253,160.6,13838,263246,160.8,7182,335541
20170111T160253,160.6,13838,262632,160.8,6568,335727
20170111T160253,160.6,14452,263246,160.8,6568,335727
20170111T160253,160.6,14452,263246,160.8,6261,335420
20170111T160301,160.6,10650,260328,160.8,6261,336881
20170111T160301,160.6,15189,264867,160.8,6261,336881
20170111T160304,160.7,600,265467,160.8,6261,336881
20170111T160304,160.7,1400,265667,160.8,6261,336881
20170111T160304,160.7,1400,264867,160.8,6078,336698
20170111T160304,160.7,1400,264867,160.8,6873,337493
20170111T160305,160.7,1964,264867,160.8,6873,337493
20170111T160307,160.7,1164,264067,160.8,6873,337493
20170111T160308,160.7,1964,264867,160.8,6873,337493
20170111T160309,160.7,1164,259528,160.8,6873,337493
20170111T160309,160.7,1719,259675,160.8,6873,337493
20170111T160309,160.7,1164,259120,160.8,6873,337493
20170111T160310,160.7,1964,259920,160.8,6873,337493
20170111T160310,160.7,1164,259120,160.8,6873,337493
20170111T160312,160.7,564,258520,160.8,6873,337493
20170111T160313,160.6,9678,257956,160.8,6873,337493
20170111T160313,160.6,9078,257856,160.8,6873,337493
20170111T160313,160.6,9078,257856,160.8,7473,338093
20170111T160313,160.6,8520,257298,160.8,7473,338093
20170111T160313,160.6,9478,258256,160.8,7473,338093
20170111T160313,160.6,9478,258256,160.8,8031,338651
20170111T160313,160.6,9478,257976,160.8,8338,338958
20170111T160313,160.6,9478,257976,160.8,8938,339558
20170111T160314,160.6,10041,258539,160.8,8938,339558
20170111T160314,160.6,9241,258539,160.8,8938,339558
20170111T160318,160.6,9741,259039,160.8,8938,339558
20170111T160318,160.6,9741,259039,160.8,10236,340856
20170111T160318,160.6,9841,259007,160.8,10236,340856
20170111T160318,160.6,9709,258943,160.8,10236,340856
20170111T160318,160.7,295,259238,160.8,10236,340856
20170111T160318,160.7,295,259238,160.8,9636,340256
20170111T160318,160.7,295,259238,160.8,9329,339949
20170111T160318,160.7,295,258396,160.8,8771,339391
20170111T160318,160.6,10267,258101,160.8,8771,339391
20170111T160318,160.6,10267,258101,160.7,295,339686
20170111T160318,160.6,10167,258060,160.7,295,339686
20170111T160318,160.6,9553,258805,160.7,295,339686
20170111T160318,160.6,9553,258805,160.7,1095,339272
20170111T160318,160.6,9246,259071,160.7,1095,339993
20170111T160318,160.6,9305,259071,160.7,1095,339993
20170111T160319,160.6,8747,258513,160.7,1095,341057
20170111T160321,160.6,8747,258513,160.7,295,340256
20170111T160321,160.6,8747,258513,160.7,1095,341056
20170111T160321,160.6,8747,258513,160.7,800,340761
20170111T160323,160.6,8747,258513,160.8,10755,339961
20170111T160323,160.6,9361,258513,160.8,10755,340761
20170111T160323,160.6,9668,258820,160.8,10755,340761
20170111T160328,160.6,9668,258820,160.7,600,341361
20170111T160328,160.6,9668,258820,160.7,1400,341561
20170111T160328,160.6,9054,258206,160.7,1400,341561
20170111T160328,160.6,8747,258513,160.7,1400,341919
20170111T160328,160.6,8747,258513,160.7,2000,342519
20170111T160328,160.6,8747,258513,160.7,2600,343119
20170111T160328,160.6,8747,258513,160.7,3200,343719
20170111T160328,160.6,8147,257913,160.7,3200,343719
20170111T160328,160.6,8147,257913,160.7,3700,344219
20170111T160328,160.6,8147,257913,160.7,4300,344819
20170111T160328,160.6,8147,257913,160.7,4800,345319
20170111T160329,160.6,7351,257117,160.7,4800,345319
20170111T160329,160.6,7351,257117,160.7,5358,345877
20170111T160329,160.6,6751,256517,160.7,5358,345877
20170111T160329,160.6,6151,255917,160.7,5358,345877
20170111T160329,160.6,5551,255317,160.7,5358,345877
20170111T160329,160.6,4906,254672,160.7,5358,345877
20170111T160333,160.6,4306,254126,160.7,5358,345877
20170111T160333,160.6,3706,253526,160.7,5358,345877
20170111T160333,160.6,3637,253457,160.7,5358,345877
20170111T160333,160.6,3137,252957,160.7,5358,345877
20170111T160333,160.6,2687,252507,160.7,5358,345877
20170111T160333,160.6,2083,251903,160.7,5358,345877
20170111T160333,160.6,1916,251736,160.7,5358,345877
20170111T160333,160.6,1580,251400,160.7,5358,345877
20170111T160333,160.6,622,250442,160.7,5358,345877
20170111T160333,160.6,59,249879,160.7,5358,345877
20170111T160333,160.5,11444,249820,160.7,5358,345877
20170111T160333,160.5,11444,249820,160.6,800,346677
20170111T160333,160.5,11444,249820,160.6,1400,347277
20170111T160333,160.5,10844,248320,160.6,1400,348522
20170111T160333,160.5,10296,249172,160.6,1400,347422
20170111T160333,160.5,9682,248558,160.6,1400,347422
20170111T160333,160.5,9375,248865,160.6,1400,347822
20170111T160333,160.5,8845,248642,160.6,1400,348122
20170111T160333,160.5,8845,248642,160.6,1066,347501
20170111T160333,160.5,8845,248642,160.6,1666,348659
20170111T160333,160.5,8045,247842,160.6,1666,348059
20170111T160333,160.5,8045,247842,160.6,2266,348659
20170111T160333,160.5,8045,247842,160.6,2916,349309
20170111T160333,160.5,8045,247842,160.6,2266,348659
20170111T160333,160.5,7445,247242,160.6,2266,348659
20170111T160333,160.5,7445,247842,160.6,2866,351470
20170111T160333,160.5,7445,247842,160.6,3078,351707
20170111T160333,160.5,7445,247842,160.6,3678,351807
20170111T160333,160.5,6845,247242,160.6,3678,351807
20170111T160333,160.5,6845,247242,160.6,4178,352307
20170111T160334,160.5,6845,248013,160.6,4205,351734
20170111T160334,160.5,6845,248580,160.6,5013,352983
20170111T160334,160.5,6200,247935,160.6,5013,352983
20170111T160334,160.5,6200,247935,160.6,5784,353754
20170111T160335,160.5,6200,247935,160.6,6342,353465
20170111T160337,160.5,6200,247935,160.6,5742,351501
20170111T160337,160.5,7000,248735,160.6,5742,351501
20170111T160337,160.5,7600,249335,160.6,5742,351501
20170111T160338,160.5,6800,249335,160.6,5742,351501
20170111T160338,160.5,6000,248535,160.6,5742,351501
20170111T160339,160.5,6304,248839,160.6,5742,351501
20170111T160343,160.5,7104,249639,160.6,5742,350303
20170111T160343,160.5,7104,249639,160.6,5242,349803
20170111T160343,160.5,7104,249639,160.6,4642,349203
20170111T160343,160.5,7104,249639,160.6,4042,348603
20170111T160347,160.5,7104,249639,160.6,4642,349203
20170111T160348,160.5,6504,249039,160.6,4642,349203
20170111T160348,160.5,6504,249039,160.6,5242,349903
20170111T160348,160.5,6504,249039,160.6,5942,350603
20170111T160348,160.5,5704,248239,160.6,5942,350603
20170111T160348,160.5,5704,248239,160.6,6542,351203
20170111T160350,160.5,5704,248239,160.6,7541,352847
20170111T160351,160.5,5104,247639,160.6,7541,352847
20170111T160351,160.5,5904,248439,160.6,7541,352847
20170111T160352,160.5,5104,247639,160.6,7541,352847
20170111T160354,160.5,5104,247639,160.6,7728,352828
20170111T160355,160.5,5704,248239,160.6,7728,352828
20170111T160355,160.5,6504,249039,160.6,7728,352828
20170111T160355,160.5,6504,249039,160.6,7128,352228
20170111T160356,160.5,5704,248239,160.6,7128,352228
20170111T160356,160.5,5704,248239,160.6,7728,352828
20170111T160356,160.5,5762,248297,160.6,7728,352828
20170111T160357,160.5,6212,248745,160.6,7728,352828
20170111T160359,160.5,5612,248145,160.6,7728,352828
20170111T160402,160.5,6212,248745,160.6,7728,352828
20170111T160403,160.5,7012,249545,160.6,7728,352828
20170111T160403,160.5,7012,249545,160.6,7128,352228
20170111T160403,160.5,6212,248745,160.6,7128,352228
20170111T160405,160.5,7012,249545,160.6,7128,352228
20170111T160405,160.5,6212,248745,160.6,7128,352228
20170111T160405,160.5,7012,249545,160.6,7128,352228
20170111T160406,160.5,6212,248745,160.6,7128,352228
20170111T160407,160.5,6212,248745,160.6,7728,352828
20170111T160407,160.5,7012,249545,160.6,7728,352828
20170111T160407,160.5,7012,249545,160.6,7128,352228
20170111T160408,160.5,6212,248745,160.6,7128,352228
20170111T160408,160.5,6110,248643,160.6,7128,352228
20170111T160408,160.5,6110,248643,160.6,7728,352828
20170111T160408,160.5,5510,248043,160.6,7728,352828
20170111T160408,160.5,4910,247443,160.6,7728,352828
20170111T160408,160.5,4310,246843,160.6,7728,352828
20170111T160408,160.5,3812,246945,160.6,7728,352828
20170111T160408,160.5,1675,244808,160.6,7728,352828
20170111T160423,160.5,2475,244196,160.6,7728,353541
20170111T160423,160.5,1675,243396,160.6,7728,353541
20170111T160424,160.5,2053,243774,160.6,7728,353541
20170111T160424,160.5,2853,244574,160.6,7728,353541
20170111T160424,160.5,3453,245174,160.6,7728,353541
20170111T160431,160.5,2653,244374,160.6,7728,353541
20170111T160432,160.5,2595,244312,160.6,7728,353541
20170111T160432,160.5,2622,244281,160.6,7728,353541
20170111T160433,160.5,2022,243681,160.6,7728,353541
20170111T160451,160.5,1159,243118,160.6,7728,353741
20170111T160451,160.5,855,242814,160.6,7728,353741
20170111T160451,160.5,405,242364,160.6,7728,353741
20170111T160451,160.5,27,241986,160.6,7728,353741
20170111T160451,160.4,8554,241959,160.6,7728,353741
20170111T160451,160.4,8554,241659,160.6,8328,354341
20170111T160451,160.4,8554,241659,160.6,7628,353641
20170111T160451,160.4,8554,241659,160.6,7935,353641
20170111T160451,160.4,8554,243059,160.6,8585,354291
20170111T160451,160.4,8554,243059,160.6,7935,353641
20170111T160451,160.4,8271,242776,160.6,7935,353641
20170111T160451,160.4,8271,242776,160.5,2343,355984
20170111T160451,160.4,7657,242162,160.5,2343,355184
20170111T160451,160.4,6886,242162,160.5,2343,355184
20170111T160451,160.4,6286,242176,160.5,2343,355184
20170111T160451,160.4,6286,242459,160.5,1919,353885
20170111T160451,160.4,5774,241947,160.5,1919,353885
20170111T160451,160.4,5774,241947,160.6,9061,352478
20170111T160451,160.5,260,242207,160.6,9061,352478
20170111T160451,160.5,260,242207,160.6,8461,351878
20170111T160451,160.5,750,242697,160.6,8461,351878
20170111T160451,160.5,750,242697,160.6,7847,352064
20170111T160451,160.5,750,242697,160.6,7540,351757
20170111T160451,160.5,750,244231,160.6,7028,351859
20170111T160451,160.5,260,244341,160.6,7028,351859
20170111T160451,160.4,7922,244081,160.6,7028,351859
20170111T160451,160.4,7922,244081,160.6,6841,351672
20170111T160451,160.4,7922,244081,160.5,643,352315
20170111T160451,160.4,7308,243467,160.5,643,352315
20170111T160451,160.4,7308,244081,160.5,930,353897
20170111T160451,160.4,7308,244081,160.5,978,353945
20170111T160451,160.4,7001,243774,160.5,978,353945
20170111T160451,160.4,6401,243481,160.5,978,353945
20170111T160451,160.4,6401,243481,160.5,335,353302
20170111T160451,160.4,6401,243481,160.5,48,353546
20170111T160451,160.4,7001,244081,160.5,48,353546
20170111T160451,160.4,7001,244081,160.5,321,353011
20170111T160452,160.4,7001,244081,160.5,273,353009
20170111T160452,160.4,7001,244081,160.6,8150,352736
20170111T160452,160.4,7001,244081,160.6,7550,351836
20170111T160452,160.4,7308,243774,160.6,7550,351236
20170111T160452,160.4,7922,244388,160.6,7550,352636
20170111T160452,160.4,8693,244388,160.6,7550,352636
20170111T160452,160.4,8693,244388,160.6,6742,351828
20170111T160452,160.4,7893,243588,160.6,6742,351828
20170111T160452,160.4,7893,244588,160.6,7487,351828
20170111T160453,160.4,18565,256779,160.6,7487,351115
20170111T160453,160.4,18565,256779,160.6,6873,350501
20170111T160456,160.4,18565,256779,160.6,7682,351924
20170111T160458,160.4,18565,257533,160.6,7889,353660
20170111T160500,160.4,17951,256919,160.6,7889,354160
20170111T160500,160.4,18951,254463,160.6,7889,351090
20170111T160500,160.5,1200,255663,160.6,7889,351090
20170111T160500,160.5,1680,256143,160.6,7889,351090
20170111T160500,160.5,1680,255543,160.6,7582,350783
20170111T160500,160.5,480,253843,160.6,7582,350783
20170111T160500,160.4,18951,253363,160.6,7582,350783
20170111T160500,160.4,17951,254763,160.6,7582,350783
20170111T160500,160.5,600,255363,160.6,7582,350783
20170111T160500,160.5,600,255363,160.6,7116,350317
20170111T160500,160.5,600,255363,160.6,6558,349759
20170111T160500,160.5,1200,255963,160.6,6558,349759
20170111T160500,160.5,2000,256763,160.6,6558,349759
20170111T160500,160.5,3200,257963,160.6,6558,349759
20170111T160500,160.5,2000,256763,160.6,6558,349759
20170111T160500,160.5,1400,256163,160.6,6558,349759
20170111T160500,160.5,1400,256163,160.6,7136,349558
20170111T160501,160.5,2000,255363,160.6,7136,350322
20170111T160501,160.5,1400,244091,160.6,7136,350322
20170111T160501,160.5,800,243491,160.6,7136,350322
20170111T160502,160.4,7279,242691,160.6,7136,350322
20170111T160502,160.4,7279,242691,160.6,7648,350834
20170111T160502,160.4,6765,242777,160.6,7648,350834
20170111T160502,160.4,6765,243577,160.6,7955,351141
20170111T160507,160.5,1200,245612,160.6,7955,351241
20170111T160507,160.4,7565,243812,160.6,7955,351241
20170111T160507,160.5,1200,246412,160.6,7955,351241
20170111T160507,160.5,2000,247212,160.6,7955,351241
20170111T160507,160.5,800,246112,160.6,7955,351241
20170111T160507,160.5,2000,247312,160.6,7955,351241
20170111T160507,160.5,800,246112,160.6,7955,351241
20170111T160507,160.5,2000,257984,160.6,7955,351241
20170111T160507,160.5,800,256784,160.6,7955,351241
20170111T160509,160.5,2000,256584,160.6,7955,351241
20170111T160509,160.5,800,255384,160.6,7955,351241
20170111T160509,160.4,18237,253684,160.6,7955,351241
20170111T160509,160.4,17437,253484,160.6,7955,351241
20170111T160509,160.4,17437,254284,160.6,8555,351841
20170111T160509,160.4,17437,254284,160.6,9205,353391
20170111T160509,160.4,16837,253684,160.6,9205,353391
20170111T160509,160.4,16837,253684,160.5,2797,356188
20170111T160509,160.4,16530,253377,160.5,2797,355588
20170111T160509,160.4,15759,253377,160.5,2797,356188
20170111T160509,160.4,15759,253377,160.5,3375,356280
20170111T160509,160.4,15759,253377,160.5,2575,356344
20170111T160509,160.4,15759,253377,160.5,1400,355169
20170111T160509,160.4,15759,253377,160.5,578,354347
20170111T160509,160.4,15759,253377,160.6,10836,353769
20170111T160509,160.5,600,253977,160.6,10836,353669
20170111T160509,160.5,860,254237,160.6,10836,353669
20170111T160509,160.5,1460,254837,160.6,10836,353669
20170111T160509,160.5,860,254837,160.6,10836,353669
20170111T160509,160.5,1460,255437,160.6,10836,353669
20170111T160509,160.5,1460,255437,160.6,10236,353069
20170111T160509,160.5,1460,256544,160.6,9591,352424
